,Tag No.,report_date,Miles,Tagged_State,Tagged_Date,Reported_State,Reported_Country,Reported_Date
1590,AGU575,"03-01-02 El Rosario, MICH, MX",933.0,TX,10-16-01,MICH,MX,03-01-02
1591,AGU572,"02-27-02 El Rosario, MICH, MX",933.0,TX,10-15-01,MICH,MX,02-27-02
1592,AGU526,"03-12-02 El Rosario, MICH, MX",933.0,TX,10-12-01,MICH,MX,03-12-02
1593,AGU521,"03-01-02 El Rosario, MICH, MX",933.0,TX,10-12-01,MICH,MX,03-01-02
1594,AGU500,"02-26-02 El Rosario, MICH, MX",933.0,TX,10-12-01,MICH,MX,02-26-02
1595,AGU465,"01-20-02 El Rosario, MICH, MX",933.0,TX,10-10-01,MICH,MX,01-20-02
1596,AGU380,"01-21-02 El Rosario, MICH, MX",933.0,TX,09-30-01,MICH,MX,01-21-02
1597,ACH684,"03-12-02 El Rosario, MICH, MX",933.0,TX,10-23-01,MICH,MX,03-12-02
1598,AGU619,"02-20-02 Sierra Chincua, MICH, MX",929.0,TX,10-20-01,MICH,MX,02-20-02
1599,AGU467,"02-20-02 Sierra Chincua, MICH, MX",929.0,TX,10-10-01,MICH,MX,02-20-02
1600,AGU042,"02-13-02 El Rosario, MICH, MX",928.0,TX,10-21-01,MICH,MX,02-13-02
1601,536OQ,"02-26-02 El Rosario, MICH, MX",923.0,TX,10-03-99,MICH,MX,02-26-02
1602,AFB277,"01-31-02 El Rosario, MICH, MX",921.0,TX,09-28-01,MICH,MX,01-31-02
1603,AFB161,"03-13-02 El Rosario, MICH, MX",921.0,TX,09-26-01,MICH,MX,03-13-02
1604,AFB177,"02-13-02 El Rosario, MICH, MX",921.0,TX,09-26-01,MICH,MX,02-13-02
1605,AIH018,"02-26-02 El Rosario, MICH, MX",919.0,TX,10-04-01,MICH,MX,02-26-02
1606,AIH004,"02-13-02 El Rosario, MICH, MX",919.0,TX,10-04-01,MICH,MX,02-13-02
1607,AFB159,"02-26-02 Sierra Chincua, MICH, MX",917.0,TX,09-26-01,MICH,MX,02-26-02
1608,AIG986,"03-19-02 Sierra Chincua, MICH, MX",915.0,TX,10-07-01,MICH,MX,03-19-02
1609,AIH010,"01-22-02 Sierra Chincua, MICH, MX",915.0,TX,10-04-01,MICH,MX,01-22-02
1610,AIH014,"01-11-02 Sierra Chincua, MICH, MX",915.0,TX,10-04-01,MICH,MX,01-11-02
1611,AGB814,"09-27-01 Abilene, TX",910.0,MN,08-17-01,TX,,09-27-01
1612,AIH101,"03-14-02 Cerro Pelon, MICH, MX",900.0,TX,09-25-01,MICH,MX,03-14-02
1613,AJP260,"03-03-02 Cerro Pelon, MICH, MX",900.0,TX,10-09-01,MICH,MX,03-03-02
1614,AFL753,"03-03-02 Cerro Pelon, MICH, MX",900.0,TX,10-07-01,MICH,MX,03-03-02
1615,AJO521,"01-20-02 El Rosario, MICH, MX",891.0,TX,10-08-01,MICH,MX,01-20-02
1616,AIH449,"02-13-02 El Rosario, MICH, MX",884.0,TX,10-01-01,MICH,MX,02-13-02
1617,AIH427,"03-13-02 El Rosario, MICH, MX",884.0,TX,09-29-01,MICH,MX,03-13-02
1618,AIH399,"03-04-02 El Rosario, MICH, MX",884.0,TX,09-29-01,MICH,MX,03-04-02
1619,AIH464,"02-27-02 El Rosario, MICH, MX",884.0,TX,09-29-01,MICH,MX,02-27-02
1620,AIH411,"02-26-02 El Rosario, MICH, MX",884.0,TX,09-29-01,MICH,MX,02-26-02
1621,AIH428,"01-21-02 El Rosario, MICH, MX",884.0,TX,09-29-01,MICH,MX,01-21-02
1622,AIH420,"01-20-02 El Rosario, MICH, MX",884.0,TX,09-29-01,MICH,MX,01-20-02
1623,AIH201,"03-13-02 El Rosario, MICH, MX",884.0,TX,09-26-01,MICH,MX,03-13-02
1624,AIH196,"03-12-02 El Rosario, MICH, MX",884.0,TX,09-26-01,MICH,MX,03-12-02
1625,AIH316,"03-01-02 El Rosario, MICH, MX",884.0,TX,09-26-01,MICH,MX,03-01-02
1626,AIH274,"02-26-02 El Rosario, MICH, MX",884.0,TX,09-26-01,MICH,MX,02-26-02
1627,AIH227,"02-26-02 El Rosario, MICH, MX",884.0,TX,09-26-01,MICH,MX,02-26-02
1628,AIH215,"02-20-02 El Rosario, MICH, MX",884.0,TX,09-26-01,MICH,MX,02-20-02
1629,AIH233,"02-11-02 El Rosario, MICH, MX",884.0,TX,09-26-01,MICH,MX,02-11-02
1630,AIH226,"01-21-02 El Rosario, MICH, MX",884.0,TX,09-26-01,MICH,MX,01-21-02
1631,AIH064,"03-12-02 El Rosario, MICH, MX",884.0,TX,09-25-01,MICH,MX,03-12-02
1632,AIH153,"03-12-02 El Rosario, MICH, MX",884.0,TX,09-25-01,MICH,MX,03-12-02
1633,AIH071,"02-26-02 El Rosario, MICH, MX",884.0,TX,09-25-01,MICH,MX,02-26-02
1634,AIH049,"02-11-02 El Rosario, MICH, MX",884.0,TX,09-25-01,MICH,MX,02-11-02
1635,AIH152,"01-21-02 El Rosario, MICH, MX",884.0,TX,09-25-01,MICH,MX,01-21-02
1636,AIH112,"02-26-02 El Rosario, MICH, MX",884.0,TX,09-05-01,MICH,MX,02-26-02
1637,AJP247,"02-26-02 El Rosario, MICH, MX",884.0,TX,10-09-01,MICH,MX,02-26-02
1638,AFL872,"03-01-02 El Rosario, MICH, MX",884.0,TX,10-08-01,MICH,MX,03-01-02
1639,AFL857,"02-26-02 El Rosario, MICH, MX",884.0,TX,10-08-01,MICH,MX,02-26-02
1640,AFL873,"01-20-02 El Rosario, MICH, MX",884.0,TX,10-08-01,MICH,MX,01-20-02
1641,AFL820,"03-09-02 El Rosario, MICH, MX",884.0,TX,10-07-01,MICH,MX,03-09-02
1642,AFL823,"02-26-02 El Rosario, MICH, MX",884.0,TX,10-07-01,MICH,MX,02-26-02
1643,AIH456,"03-08-02 Sierra Chincua, MICH, MX",880.0,TX,10-01-01,MICH,MX,03-08-02
1644,AIH466,"02-20-02 Sierra Chincua, MICH, MX",880.0,TX,09-29-01,MICH,MX,02-20-02
1645,AIH538,"02-27-02 Sierra Chincua, MICH, MX",880.0,TX,09-26-01,MICH,MX,02-27-02
1646,AIH035,"02-20-02 Sierra Chincua, MICH, MX",880.0,TX,09-25-01,MICH,MX,02-20-02
1647,AGE086,"02-27-02 Sierra Chincua, MICH, MX",880.0,TX,10-07-01,MICH,MX,02-27-02
1648,AFL763,"02-26-02 Sierra Chincua, MICH, MX",880.0,TX,10-07-01,MICH,MX,02-26-02
1649,AGZ411,"03-03-02 Cerro Pelon, MICH, MX",866.0,TX,09-29-01,MICH,MX,03-03-02
1650,AGZ013,"03-03-02 Cerro Pelon, MICH, MX",866.0,TX,09-25-01,MICH,MX,03-03-02
1651,AFL910,"02-13-02 El Rosario, MICH, MX",862.0,TX,10-02-01,MICH,MX,02-13-02
1652,AHA103,"03-12-02 El Rosario, MICH, MX",856.0,TX,10-03-01,MICH,MX,03-12-02
1653,AHA081,"03-01-02 El Rosario, MICH, MX",856.0,TX,10-03-01,MICH,MX,03-01-02
1654,AGZ501,"03-06-02 Sierra Chincua, MICH, MX",851.0,TX,,MICH,MX,03-06-02
1655,AGY940,"02-20-02 El Rosario, MICH, MX",850.0,TX,09-29-01,MICH,MX,02-20-02
1656,AGY935,"02-18-02 El Rosario, MICH, MX",850.0,TX,09-29-01,MICH,MX,02-18-02
1657,AGZ305,"02-13-02 El Rosario, MICH, MX",850.0,TX,09-29-01,MICH,MX,02-13-02
1658,AGZ388,"01-21-02 El Rosario, MICH, MX",850.0,TX,09-29-01,MICH,MX,01-21-02
1659,AGY939,"01-20-02 El Rosario, MICH, MX",850.0,TX,09-29-01,MICH,MX,01-20-02
1660,AGZ531,"02-26-02 El Rosario, MICH, MX",850.0,TX,09-29-01,MICH,MX,02-26-02
1661,AGZ564,"02-13-02 El Rosario, MICH, MX",850.0,TX,09-29-01,MICH,MX,02-13-02
1662,AGZ551,"01-06-02 El Rosario, MICH, MX",850.0,TX,09-29-01,MICH,MX,01-06-02
1663,AGZ471,"01-11-02 El Rosario, MICH, MX",850.0,TX,09-30-01,MICH,MX,01-11-02
1664,AGZ606,"03-04-02 El Rosario, MICH, MX",850.0,TX,10-02-01,MICH,MX,03-04-02
1665,AGZ600,"02-28-02 El Rosario, MICH, MX",850.0,TX,10-02-01,MICH,MX,02-28-02
1666,AGZ605,"02-27-02 El Rosario, MICH, MX",850.0,TX,10-02-01,MICH,MX,02-27-02
1667,AHA070,"02-27-02 El Rosario, MICH, MX",850.0,TX,10-02-01,MICH,MX,02-27-02
1668,AHA028,"02-26-02 El Rosario, MICH, MX",850.0,TX,10-02-01,MICH,MX,02-26-02
1669,AGZ615,"02-26-02 El Rosario, MICH, MX",850.0,TX,10-02-01,MICH,MX,02-26-02
1670,AHA015,"02-26-02 El Rosario, MICH, MX",850.0,TX,10-02-01,MICH,MX,02-26-02
1671,AHA067,"02-18-02 El Rosario, MICH, MX",850.0,TX,10-02-01,MICH,MX,02-18-02
1672,AGZ628,"01-24-02 El Rosario, MICH, MX",850.0,TX,10-02-01,MICH,MX,01-24-02
1673,AGZ491,"03-08-02 El Rosario, MICH, MX",850.0,TX,09-30-01,MICH,MX,03-08-02
1674,AGZ191,"02-26-02 El Rosario, MICH, MX",850.0,TX,09-28-01,MICH,MX,02-26-02
1675,AGZ184,"01-21-02 El Rosario, MICH, MX",850.0,TX,09-28-01,MICH,MX,01-21-02
1676,AGZ094,"02-21-02 El Rosario, MICH, MX",850.0,TX,09-25-01,MICH,MX,02-21-02
1677,AGZ067,"02-20-02 El Rosario, MICH, MX",850.0,TX,09-25-01,MICH,MX,02-20-02
1678,AGY876,"01-21-02 El Rosario, MICH, MX",850.0,TX,09-25-01,MICH,MX,01-21-02
1679,AGY962,"02-26-02 Sierra Chincua, MICH, MX",846.0,TX,09-29-01,MICH,MX,02-26-02
1680,AHA100,"02-26-02 Sierra Chincua, MICH, MX",846.0,TX,10-03-01,MICH,MX,02-26-02
1681,AHA043,"03-04-02 Sierra Chincua, MICH, MX",846.0,TX,10-02-01,MICH,MX,03-04-02
1682,AGZ337,"03-08-02 Sierra Chincua, MICH, MX",846.0,TX,09-29-01,MICH,MX,03-08-02
1683,AGZ136,"02-26-02 Sierra Chincua, MICH, MX",846.0,TX,09-28-01,MICH,MX,02-26-02
1684,AGZ031,"03-08-02 Sierra Chincua, MICH, MX",846.0,TX,09-25-01,MICH,MX,03-08-02
1685,AJO430,"03-03-02 Cerro Pelon, MICH, MX",830.0,TX,09-30-01,MICH,MX,03-03-02
1686,AJO654,"03-03-02 Cerro Pelon, MICH, MX",830.0,TX,09-29-01,MICH,MX,03-03-02
1687,AJO447,"01-20-02 El Rosario, MICH, MX",814.0,TX,09-30-01,MICH,MX,01-20-02
1688,AJO371,"03-09-02 El Rosario, MICH, MX",814.0,TX,09-30-01,MICH,MX,03-09-02
1689,AJO685,"03-04-02 El Rosario, MICH, MX",814.0,TX,09-30-01,MICH,MX,03-04-02
1690,AJO697,"02-20-02 El Rosario, MICH, MX",814.0,TX,09-30-01,MICH,MX,02-20-02
1691,AJO607,"03-13-02 El Rosario, MICH, MX",814.0,TX,09-29-01,MICH,MX,03-13-02
1692,AJO336,"03-12-02 El Rosario, MICH, MX",814.0,TX,09-29-01,MICH,MX,03-12-02
1693,AJO577,"03-09-02 El Rosario, MICH, MX",814.0,TX,09-29-01,MICH,MX,03-09-02
1694,AJO606,"03-01-02 El Rosario, MICH, MX",814.0,TX,09-29-01,MICH,MX,03-01-02
1695,AJO617,"02-13-02 El Rosario, MICH, MX",814.0,TX,09-29-01,MICH,MX,02-13-02
1696,AJO331,"02-11-02 El Rosario, MICH, MX",814.0,TX,09-29-01,MICH,MX,02-11-02
1697,AJO667,"02-11-02 El Rosario, MICH, MX",814.0,TX,09-29-01,MICH,MX,02-11-02
1698,AJO649,"01-18-02 El Rosario, MICH, MX",814.0,TX,09-29-01,MICH,MX,01-18-02
1699,AJO339,"03-04-02 Sierra Chincua, MICH, MX",810.0,TX,09-29-01,MICH,MX,03-04-02
1700,AJO663,"02-20-02 Sierra Chincua, MICH, MX",810.0,TX,09-29-01,MICH,MX,02-20-02
1701,AFC551,"02-26-02 El Rosario, MICH, MX",802.0,TX,10-01-01,MICH,MX,02-26-02
1702,AFC547,"02-26-02 Sierra Chincua, MICH, MX",798.0,TX,,MICH,MX,02-26-02
1703,AFC550,"03-04-02 Sierra Chincua, MICH, MX",798.0,TX,09-27-01,MICH,MX,03-04-02
1704,AGW110,"03-12-02 El Rosario, MICH, MX",782.0,TX,10-28-01,MICH,MX,03-12-02
1705,AGW111,"02-26-02 El Rosario, MICH, MX",782.0,TX,10-28-01,MICH,MX,02-26-02
1706,AFB725,"01-20-02 El Rosario, MICH, MX",775.0,TX,10-06-01,MICH,MX,01-20-02
1707,AFE294,"02-26-02 El Rosario, MICH, MX",766.0,TX,10-14-01,MICH,MX,02-26-02
1708,AFE265,"02-26-02 El Rosario, MICH, MX",766.0,TX,10-14-01,MICH,MX,02-26-02
1709,AFE287,"02-16-02 El Rosario, MICH, MX",766.0,TX,10-14-01,MICH,MX,02-16-02
1710,AIR416,"03-12-02 El Rosario, MICH, MX",753.0,TX,10-14-01,MICH,MX,03-12-02
1711,AIR502,"03-09-02 El Rosario, MICH, MX",753.0,TX,10-14-01,MICH,MX,03-09-02
1712,AIR431,"02-26-02 El Rosario, MICH, MX",753.0,TX,10-14-01,MICH,MX,02-26-02
1713,AIR576,"02-13-02 El Rosario, MICH, MX",753.0,TX,10-14-01,MICH,MX,02-13-02
1714,AIR334,"03-08-02 El Rosario, MICH, MX",753.0,TX,10-07-01,MICH,MX,03-08-02
1715,AGX633," El Rosario, MICH, MX",753.0,TX,10-14-01,MICH,MX,
1716,AIR590,"03-04-02 Sierra Chincua, MICH, MX",748.0,TX,10-16-01,MICH,MX,03-04-02
1717,AIR352,"03-04-02 Sierra Chincua, MICH, MX",748.0,TX,10-07-01,MICH,MX,03-04-02
1718,AIR300,"03-01-02 Sierra Chincua, MICH, MX",748.0,TX,10-06-01,MICH,MX,03-01-02
1719,AJP603,"02-21-02 El Rosario, MICH, MX",741.0,TX,10-06-01,MICH,MX,02-21-02
1720,AJP545,"02-26-02 El Rosario, MICH, MX",741.0,TX,10-05-01,MICH,MX,02-26-02
1721,AFK808,"03-03-02 Cerro Pelon, MICH, MX",689.0,TX,10-13-01,MICH,MX,03-03-02
1722,ADT172,"03-08-02 Cerro Pelon, MICH, MX",689.0,TX,10-15-01,MICH,MX,03-08-02
1723,AGX207,"02-26-02 El Rosario, MICH, MX",687.0,TX,10-15-01,MICH,MX,02-26-02
1724,AHX675,"03-13-02 El Rosario, MICH, MX",687.0,TX,10-07-01,MICH,MX,03-13-02
1725,ACC303,"02-27-02 El Rosario, MICH, MX",687.0,TX,10-07-01,MICH,MX,02-27-02
1726,AHX725,"02-26-02 El Rosario, MICH, MX",687.0,TX,10-07-01,MICH,MX,02-26-02
1727,AFB568,"02-21-02 El Rosario, MICH, MX",687.0,TX,10-07-01,MICH,MX,02-21-02
1728,AHX695,"02-11-02 El Rosario, MICH, MX",687.0,TX,10-07-01,MICH,MX,02-11-02
1729,AFB458,"03-06-02 Sierra Chincua, MICH, MX",682.0,TX,10-07-01,MICH,MX,03-06-02
1730,ACC311,"03-06-02 Sierra Chincua, MICH, MX",682.0,TX,10-07-01,MICH,MX,03-06-02
1731,AFL295,"02-28-02 El Rosario, MICH, MX",673.0,TX,10-15-01,MICH,MX,02-28-02
1732,AFL290,"02-28-02 El Rosario, MICH, MX",673.0,TX,10-15-01,MICH,MX,02-28-02
1733,AFK814,"03-13-02 El Rosario, MICH, MX",673.0,TX,10-13-01,MICH,MX,03-13-02
1734,AFK925,"03-12-02 El Rosario, MICH, MX",673.0,TX,10-13-01,MICH,MX,03-12-02
1735,AFK875,"02-26-02 El Rosario, MICH, MX",673.0,TX,10-13-01,MICH,MX,02-26-02
1736,AFK843,"02-26-02 El Rosario, MICH, MX",673.0,TX,10-13-01,MICH,MX,02-26-02
1737,AFL250,"02-26-02 El Rosario, MICH, MX",673.0,TX,10-13-01,MICH,MX,02-26-02
1738,AFK382,"02-15-02 El Rosario, MICH, MX",673.0,TX,10-13-01,MICH,MX,02-15-02
1739,AFK823,"02-13-02 El Rosario, MICH, MX",673.0,TX,10-13-01,MICH,MX,02-13-02
1740,AFK352,"02-13-02 El Rosario, MICH, MX",673.0,TX,10-13-01,MICH,MX,02-13-02
1741,AFK319,"01-31-02 El Rosario, MICH, MX",673.0,TX,10-13-01,MICH,MX,01-31-02
1742,AFK805,"01-24-02 El Rosario, MICH, MX",673.0,TX,10-13-01,MICH,MX,01-24-02
1743,AFK839,"01-21-02 El Rosario, MICH, MX",673.0,TX,10-13-01,MICH,MX,01-21-02
1744,AFK772,"01-11-02 El Rosario, MICH, MX",673.0,TX,10-13-01,MICH,MX,01-11-02
1745,AFK301,"02-21-02 El Rosario, MICH, MX",673.0,TX,10-03-01,MICH,MX,02-21-02
1746,AFK287,"01-11-02 El Rosario, MICH, MX",673.0,TX,10-03-01,MICH,MX,01-11-02
1747,AGX977,"03-08-02 El Rosario, MICH, MX",673.0,TX,10-03-01,MICH,MX,03-08-02
1748,985JL,"01-11-02 El Rosario, MICH, MX",673.0,TX,10-14-99,MICH,MX,01-11-02
1749,AGY070,"01-21-02 El Rosario, MICH, MX",673.0,TX,,MICH,MX,01-21-02
1750,AGY256,"03-12-02 El Rosario, MICH, MX",673.0,TX,10-24-01,MICH,MX,03-12-02
1751,AGY251,"02-18-02 El Rosario, MICH, MX",673.0,TX,10-23-01,MICH,MX,02-18-02
1752,AGY127,"02-28-02 El Rosario, MICH, MX",673.0,TX,10-12-01,MICH,MX,02-28-02
1753,AGY156,"02-26-02 El Rosario, MICH, MX",673.0,TX,10-12-01,MICH,MX,02-26-02
1754,AGY038,"03-13-02 El Rosario, MICH, MX",673.0,TX,10-03-01,MICH,MX,03-13-02
1755,AGX996,"02-13-02 El Rosario, MICH, MX",673.0,TX,10-03-01,MICH,MX,02-13-02
1756,AGX893,"02-26-02 El Rosario, MICH, MX",673.0,TX,10-02-01,MICH,MX,02-26-02
1757,AGX836,"02-21-02 El Rosario, MICH, MX",673.0,TX,10-02-01,MICH,MX,02-21-02
1758,AGX958,"02-21-02 El Rosario, MICH, MX",673.0,TX,10-02-01,MICH,MX,02-21-02
1759,AGX877,"02-13-02 El Rosario, MICH, MX",673.0,TX,10-02-01,MICH,MX,02-13-02
1760,ADT188,"02-26-02 El Rosario, MICH, MX",673.0,TX,10-15-01,MICH,MX,02-26-02
1761,AFK794,"03-19-02 Sierra Chincua, MICH, MX",668.0,TX,10-13-01,MICH,MX,03-19-02
1762,AFK760,"03-04-02 Sierra Chincua, MICH, MX",668.0,TX,10-13-01,MICH,MX,03-04-02
1763,AFK793,"02-26-02 Sierra Chincua, MICH, MX",668.0,TX,10-13-01,MICH,MX,02-26-02
1764,AFK894,"01-22-02 Sierra Chincua, MICH, MX",668.0,TX,10-13-01,MICH,MX,01-22-02
1765,AGY125,"03-01-02 Sierra Chincua, MICH, MX",668.0,TX,10-12-01,MICH,MX,03-01-02
1766,AGY188,"03-19-02 Sierra Chincua, MICH, MX",668.0,TX,10-16-01,MICH,MX,03-19-02
1767,AGY123,"03-12-02 Sierra Chincua, MICH, MX",668.0,TX,10-12-01,MICH,MX,03-12-02
1768,AGY147,"03-06-02 Sierra Chincua, MICH, MX",668.0,TX,10-12-01,MICH,MX,03-06-02
1769,AGY080,"02-27-02 Sierra Chincua, MICH, MX",668.0,TX,10-12-01,MICH,MX,02-27-02
1770,AGX871,"02-27-02 Sierra Chincua, MICH, MX",668.0,TX,10-02-01,MICH,MX,02-27-02
1771,AGX870,"02-20-02 Sierra Chincua, MICH, MX",668.0,TX,10-02-01,MICH,MX,02-20-02
1772,AFK034,"01-11-02 El Rosario, MICH, MX",661.0,TX,10-17-01,MICH,MX,01-11-02
1773,AFK189,"03-09-02 El Rosario, MICH, MX",661.0,TX,10-23-01,MICH,MX,03-09-02
1774,AFK199,"02-26-02 El Rosario, MICH, MX",661.0,TX,10-23-01,MICH,MX,02-26-02
1775,AFK158,"02-28-02 El Rosario, MICH, MX",661.0,TX,10-15-01,MICH,MX,02-28-02
1776,AFK042,"03-08-02 Sierra Chincua, MICH, MX",657.0,TX,10-17-01,MICH,MX,03-08-02
1777,AGY715,"03-07-02 El Rosario, MICH, MX",643.0,TX,10-10-01,MICH,MX,03-07-02
1778,AGY718,"03-01-02 El Rosario, MICH, MX",643.0,TX,10-10-01,MICH,MX,03-01-02
1779,AGY625,"03-12-02 El Rosario, MICH, MX",643.0,TX,10-08-01,MICH,MX,03-12-02
1780,AGY636,"03-09-02 El Rosario, MICH, MX",643.0,TX,10-08-01,MICH,MX,03-09-02
1781,AGY642,"02-26-02 El Rosario, MICH, MX",643.0,TX,10-08-01,MICH,MX,02-26-02
1782,AGY616,"02-26-02 El Rosario, MICH, MX",643.0,TX,10-08-01,MICH,MX,02-26-02
1783,AGY576,"02-26-02 El Rosario, MICH, MX",643.0,TX,10-08-01,MICH,MX,02-26-02
1784,AGY630,"01-21-02 El Rosario, MICH, MX",643.0,TX,10-08-01,MICH,MX,01-21-02
1785,AGY595,"01-18-02 El Rosario, MICH, MX",643.0,TX,10-08-01,MICH,MX,01-18-02
1786,AGY394,"02-28-02 El Rosario, MICH, MX",643.0,TX,10-06-01,MICH,MX,02-28-02
1787,AGY350,"01-28-02 El Rosario, MICH, MX",643.0,TX,10-06-01,MICH,MX,01-28-02
1788,AGY690,"03-03-02 Cerro Pelon, MICH, MX",642.0,TX,10-09-01,MICH,MX,03-03-02
1789,AGY589,"01-22-02 Sierra Chincua, MICH, MX",638.0,TX,,MICH,MX,01-22-02
1790,AGY650,"01-25-02 Sierra Chincua, MICH, MX",638.0,TX,10-08-01,MICH,MX,01-25-02
1791,AGY378,"02-27-02 Sierra Chincua, MICH, MX",638.0,TX,10-06-01,MICH,MX,02-27-02
1792,AGY381,"02-20-02 Sierra Chincua, MICH, MX",638.0,TX,10-06-01,MICH,MX,02-20-02
1793,ACO546,"01-21-02 El Rosario, MICH, MX",626.0,TX,10-22-01,MICH,MX,01-21-02
1794,ACO590,"02-13-02 El Rosario, MICH, MX",626.0,TX,10-20-01,MICH,MX,02-13-02
1795,ACO522,"02-13-02 El Rosario, MICH, MX",626.0,TX,10-19-01,MICH,MX,02-13-02
1796,ACO458,"01-21-02 El Rosario, MICH, MX",626.0,TX,10-15-01,MICH,MX,01-21-02
1797,ACC266,"02-26-02 El Rosario, MICH, MX",626.0,TX,10-12-01,MICH,MX,02-26-02
1798,AGY696,"03-12-02 El Rosario, MICH, MX",626.0,TX,10-09-01,MICH,MX,03-12-02
1799,AGY702,"03-12-02 El Rosario, MICH, MX",626.0,TX,10-09-01,MICH,MX,03-12-02
1800,AGY532,"03-13-02 El Rosario, MICH, MX",626.0,TX,10-07-01,MICH,MX,03-13-02
1801,AGY542,"02-28-02 El Rosario, MICH, MX",626.0,TX,10-07-01,MICH,MX,02-28-02
1802,AGY538,"02-26-02 El Rosario, MICH, MX",626.0,TX,10-07-01,MICH,MX,02-26-02
1803,ACO459,"03-04-02 Sierra Chincua, MICH, MX",621.0,TX,,MICH,MX,03-04-02
1804,ACO624,"02-27-02 Sierra Chincua, MICH, MX",621.0,TX,10-22-01,MICH,MX,02-27-02
1805,ACO523,"03-04-02 Sierra Chincua, MICH, MX",621.0,TX,10-19-01,MICH,MX,03-04-02
1806,ACO509,"02-27-02 Sierra Chincua, MICH, MX",621.0,TX,10-18-01,MICH,MX,02-27-02
1807,ACC272,"03-06-02 Sierra Chincua, MICH, MX",621.0,TX,10-15-01,MICH,MX,03-06-02
1808,AHZ183,"03-12-02 El Rosario, MICH, MX",614.0,TX,10-18-01,MICH,MX,03-12-02
1809,AHZ374,"03-08-02 El Rosario, MICH, MX",614.0,TX,10-18-01,MICH,MX,03-08-02
1810,AHZ458,"03-07-02 El Rosario, MICH, MX",614.0,TX,10-18-01,MICH,MX,03-07-02
1811,AHZ299,"02-28-02 El Rosario, MICH, MX",614.0,TX,10-18-01,MICH,MX,02-28-02
1812,AHZ427,"03-06-02 Sierra Chincua, MICH, MX",609.0,TX,10-18-01,MICH,MX,03-06-02
1813,AHZ359,"02-20-02 Sierra Chincua, MICH, MX",609.0,TX,10-18-01,MICH,MX,02-20-02
1814,238QX,"07-30-01 Amelia, VA",597.0,FL,05-18-01,VA,,07-30-01
1815,AFE467,"03-03-02 Cerro Pelon, MICH, MX",432.0,MX,11-18-01,MICH,MX,03-03-02
1816,AJT137,"01-20-02 El Rosario, MICH, MX",416.0,MX,10-23-01,MICH,MX,01-20-02
1817,AJT087,"02-26-02 El Rosario, MICH, MX",416.0,MX,10-22-01,MICH,MX,02-26-02
1818,AJT132,"02-13-02 El Rosario, MICH, MX",416.0,MX,10-22-01,MICH,MX,02-13-02
1819,AFE465,"03-12-02 El Rosario, MICH, MX",416.0,MX,11-17-01,MICH,MX,03-12-02
1820,AFE457,"03-08-02 El Rosario, MICH, MX",416.0,MX,10-17-01,MICH,MX,03-08-02
1821,AFE452,"02-26-02 El Rosario, MICH, MX",416.0,MX,10-17-01,MICH,MX,02-26-02
1822,ABG303,"09-22-01 Arlington, VA",406.0,NY,09-12-01,VA,,09-22-01
1823,AHU625,"02-13-02 El Rosario, MICH, MX",401.0,COAH,09-23-01,MICH,MX,02-13-02
1824,343ZT,"03-12-02 El Rosario, MICH, MX",401.0,COAH,10-26-01,MICH,MX,03-12-02
1825,AIQ220,"10-07-01 Anderson, SC",339.0,WV,09-12-01,SC,,10-07-01
1826,AGF273,"10-24-01 Little Chute, WI",325.0,IA,09-22-01,WI,,10-24-01
1827,AFF268,"10-10-01 Mantoloking, NJ",319.0,ME,09-13-01,NJ,,10-10-01
1828,AHD417,"10-30-01 Cocoa, Fl",300.0,SC,10-21-01,Fl,,10-30-01
1829,ADZ112,"11-01-01 Rochester, MN",298.0,ND,08-18-01,MN,,11-01-01
1830,AAU683,"11-01-01 Sorrento, ME",280.0,NY,10-02-01,ME,,11-01-01
1831,AAI810,"11-03-01 Trappe, MD",257.0,CT,09-15-01,MD,,11-03-01
1832,AAG695,"09-25-01 West Islip, NY",241.0,NH,09-10-01,NY,,09-25-01
1833,AAG015,"09-01-01 New Hartford, CT",235.0,ONT,08-24-01,CT,,09-01-01
1834,ABZ280," Indianapolis, IN",234.0,OH,08-25-01,IN,,
1835,AFG179,"09-30-01 Stone Harbor, NJ",200.0,CT,09-16-01,NJ,,09-30-01
1836,AAW795,"10-18-01 Fredericksburg, VA",189.0,PA,09-28-01,VA,,10-18-01
1837,AHA711,"09-15-01 Jefferson, NY",176.0,VT,09-08-01,NY,,09-15-01
1838,AAI865,"11-22-01 Philadelphia, PA",159.0,CT,09-15-01,PA,,11-22-01
1839,AGE848,"11-10-01 Decatur, TX",154.0,OK,10-29-01,TX,,11-10-01
1840,ABR473,"11-04-01 Port Charlotte, FL",150.0,FL,10-20-01,FL,,11-04-01
1841,AFB785,"11-06-01 Sheffield, TX",137.0,TX,10-06-01,TX,,11-06-01
1842,AIU392,"10-05-01 Panhandle, TX",126.0,KS,09-24-01,TX,,10-05-01
1843,ABH233,"09-23-01 Roseland, VA",121.0,VA,09-21-01,VA,,09-23-01
1844,AJL944," Frontenac, MN",116.0,MN,10-04-01,MN,,
1845,AAI519,"08-22-01 Englewood, NJ",112.0,CT,08-12-01,NJ,,08-22-01
1846,ACZ533,"10-05-01 St. Charles, IL",97.0,WI,10-04-01,IL,,10-05-01
1847,ADF522,"08-30-01 Mount Wolf, PA",83.0,PA,08-25-01,PA,,08-30-01
